date,CMRMTSPLx,IPDCONGD,HWI,CES0600000007,AWHMAN,COMPAPFFx,EXSZUSx,DTCTHFNM,cum_return_1_0,fc2y,oa,rel_to_high_price,s2p,suv,dp,tms,svar
199004,0.0147484842803607,0.0608725356341315,-5,40.1,40.6,-0.1,-0.0196985141000017,0.00020303331485394,0.0196078438,-0.00082235367920136,0.000495820000000001,0.0375273578326968,-0.00322558147990837,-0.247511426,0.0373647001391704,0.0147,0.000966777
199005,0.00581042129656417,0.0183347162753451,-2,40.3,40.7,0,0.0169269668593289,0.00149170386469244,-0.0460737238,0.000173916859676382,0.000622254499999999,-0.0287241198210792,-0.00495955897380695,-0.2836084365,-0.0779925601818454,0.0109,0.001361447
199006,-0.0115908716595481,-0.0222386235210816,0,40,40.5,0.04,-0.0178010634017875,0.00288840404005519,0.0699441417,-0.00935943148047125,0.000589562499999998,0.0437746205588468,-0.00341749043787087,-0.17245043,0.0188351997184162,0.00910000000000001,0.001350826
199007,0.00809265264745918,0.00788716106688803,-4,40.1,40.6,0.07,-0.0459756166859076,0.00227857910073048,-0.0434782617,-0.00235466086501668,0.000872584999999995,0.0174828702928692,0.0271695445872255,-0.2077340945,0.0101122067776358,0.00979999999999999,0.001298437
199008,0.00258153605326683,0.0129774842551154,0,40.2,40.7,-0.15,0.0036557970974655,0.00940511035536318,-0.034482758,0.00266627336764746,0.000872584999999995,-0.0478574686871952,-0.0115392847832277,-0.2638556265,0.103914517691959,0.0175,0.005827789
199009,-0.00537221631082119,-0.0279252469319697,-1,40.1,40.6,-0.16,-0.0231429367654671,0.00777263021812757,-0.090517242,-0.000789469379828933,0.000564633000000002,-0.141289102420245,-0.00500514629804261,-0.43144587,0.0573689455409614,0.0178,0.001984792
199010,0.0100085502582932,-0.00296607544523919,-3,40.1,40.5,-0.25,-0.0628354810872283,-0.0165055980099851,0.04807692,-0.00223896194346596,0.000254853000000006,-0.0786052492321333,-0.001922117179327,-0.187469579,0.0137939039611417,0.0181,0.004492764
199011,-0.0185575704959025,0.00595586827855055,-1,40.1,40.5,-0.24,-0.000535475247065431,0.0026203235578226,0.022869025,0.000155608551696274,0.000166338999999995,-0.0467741332279495,-0.00114667348793596,-0.28223556,-0.051183400414085,0.0152,0.002439892
199012,-0.00429783876042578,-0.0342113602569811,-6,39.8,40.4,-0.13,-0.0193925805328637,-0.00287239781929927,0.0834658198,-0.00126970003958249,5.76140000000044e-05,0.0504517754451537,0,-0.153006855,-0.0175501015688004,0.017,0.000794596
199101,-0.0118916047868076,-0.0543187740182907,-4,39.9,40.2,0.1,-0.0196169681393348,-0.00302697340234026,-0.0294117648,0.000298549562061989,0.000284623499999997,0.0301215904744758,-0.00151126414645431,-0.033418648,-0.0400173453793959,0.0215,0.003193549
199102,-0.01046306735606,-0.0161661930847194,0,40.1,40.3,0.49,0.0193048582741295,0.00158581412733128,0.068571426,-0.00435038457724102,0.000165481500000002,0.103074924664429,-3.3255725362169e-05,-0.093685855,-0.064453150917807,0.0247,0.002431347
199103,-0.00661202495578905,0.000723228797197439,-4,39.8,40.2,0.19,-0.00783457470261281,-0.00693163046873302,0.0195876732,0.0041012865100154,1.55620000000037e-05,0.0980771623088235,-0.00761953906873281,-0.1572973505,-0.0212991256889405,0.0253,0.001375056
199104,0.00590109655878734,-0.0220423269166612,-3,39.8,40.1,0.24,-0.0022835554629719,0.0021508144545308,-0.0496975593,-0.00346249774990937,0.000222514999999993,0.0512932943054453,-0.00444511165517425,-0.19970855,0.000668770645663841,0.0272,0.002072775
199105,-0.00579815524818272,0.00513374566867686,-1,39.7,40,0.29,0.0927627733714131,0.00221771480465449,-0.0384615399,0,7.18280000000029e-05,0.00163800207189796,-0.0032841349364694,-0.198854498,-0.0368294372579796,0.0299,0.001585169
199106,0.0195127289459798,0.0217393733970903,0,39.8,40.1,0.16,0.0339757933034751,0.00354640258460925,0.0232558139,0.00371159581713498,0.000339769999999996,0.0276078123845523,-0.00956290607001997,-0.2012161995,0.0500906188959349,0.0303,0.00117989
199107,0.00816888883045053,0.0181717434081712,-2,39.8,40.1,0.14,0.0120803595219571,0.00195672957291215,-0.0632558129,0.00901257908265896,0.000244151000000005,-0.0351455364821001,-0.00953549566301981,-0.2439168685,-0.040373185343122,0.0292,0.00110533
199108,-0.00448854846957225,0.0259887346387613,3,40.1,40.5,0.21,0.048417611493038,-0.00530042657235619,0.0517647051,-0.00458000245701529,0.000244151000000005,0.0386895449241245,-0.00953549566301981,-0.2002977265,-0.0159695901226313,0.0285,0.002037637
199109,0.0129682454975306,0.0152360361786776,-3,40.1,40.5,0.23,0.0119567348172001,0.00414248381624027,-0.0117647061,0.00195417144101317,9.34549999999368e-06,0.0198539106136138,-0.00122592391818499,-0.280533964,0.0228140101450869,0.0268,0.000474697
199110,-0.00422241126081424,-0.0137763933223503,-1,40.1,40.6,0.06,-0.0182522503964461,0.000324547117806162,-0.003267974,-0.0049055406879972,-1.86909999999943e-05,-0.0115864725555426,-0.000689986383653474,-0.204930606,-0.013747278801632,0.0292,0.001125662
199111,0.0042678432079768,0.04054585479942,2,40.2,40.6,0.12,-0.0265313522305274,-0.0151791475780385,0.003267974,0.00112827033425433,0.000192855999999998,-0.00551979321646145,-0.0109170386009111,-0.19735858,0.0429611554357314,0.0333,0.00204902
199112,0.00100907237712455,-0.00486829464426819,-3,40.2,40.6,0.14,-0.00148729070141934,0.00848091181523358,-0.037037037,-0.00046159765148146,0.000556394000000002,-0.0524306259788141,-0.00990435492137498,-0.467848059,-0.107754303246447,0.0323,0.00204955
199201,-0.0032427383957554,0.00201911249703191,1,40.2,40.7,0.17,-0.0297320125598995,-0.00667485163781123,0.0752049756,-0.00234844873271589,0.000109696999999999,0.0243651731174306,-0.00290689760920038,0.3068506243,0.0233974745387444,0.0396,0.000872443
199202,-0.0128123439699621,-0.00772397930411284,0,40.3,40.7,0.18,-0.0349643813550945,0.0210778617289922,0.0387551412,-0.000679328123081913,0.000168409000000001,0.0721624462135224,-0.00289200905251219,-0.2303323395,-0.00622502832944161,0.0393,0.000913228
199203,0.0191851267247181,-0.0444997257304327,-1,40.2,40.6,0.04,0.0131929926748724,-0.0131062173866869,-0.0513066407,-0.000679789923512031,0.000286942999999998,0.000408246581313026,-0.000986396668858469,-0.265350557,0.0253490805423424,0.0393,0.000469757
199204,0.00251204558054852,0.041132691136474,2,40.2,40.7,0.05,0.0365075507389533,0.00470660405765067,-0.0445923861,-0.00322633443260378,0.000211465000000001,-0.0373667271726144,-0.00111399710354798,-0.3053693705,-0.0276162651578478,0.0428,0.001661044
199205,0.00401684565834159,0.0206065350702298,3,40.3,40.7,0.32,0.0359505921339093,0.00166342390171792,-0.014357388,-0.00262950741548162,0.000148726499999995,-0.0477910811916926,0,-0.316206043,-0.00107712515991443,0.0418,0.000690029
199206,0.00664200710921925,0.01877611834884,-3,40.6,41,0.31,0.00660329921835318,-0.00584329407583795,0.033333335,-0.00455627408512638,0.000246268000000001,-0.00695748050349876,-0.000503634490744864,-0.2624308215,0.0174057715704103,0.0399,0.000752919
199207,-0.00873849609287269,0.0301439488717579,2,40.4,40.9,0.06,-0.0190697117927367,0.000206786616088195,-0.046723215,-0.000583067529194459,0.000888214499999998,-0.0559658847443327,-0.0131402701291113,-0.1716611385,-0.0365911981459663,0.0405,0.000897463
199208,0.0104866453041037,-0.0135846361843281,0,40.3,40.8,0.16,-0.0450739945736336,0.0088124601337416,0.0620077137,-0.000583067529194459,0.000888214499999998,0.0209577773002349,-0.0131402701291113,-0.2513987075,0.0263132442778704,0.0412,0.000369547
199209,0.0133029838552936,0.0248106312117944,-2,40.3,40.8,0.19,-0.0654652662226451,-0.00854377882357582,-0.0416002887,-0.00255102562760867,0.000142745999999999,-0.0284989541115533,0.000936048350976104,-0.289505066,-0.00704543507165001,0.0419,0.000872241
199210,-0.0160356041953076,-0.00738497220226098,2,40.3,40.8,0.08,-0.0289610937392105,0.0116337563899958,0.02631579,0.000533351407750349,4.45469999999989e-05,0.00658677123511187,-0.00576398366679975,-0.19946025,-0.0023703276970557,0.0455,0.000944145
199211,0.0138078357401223,-0.00400708032645536,-1,40.2,40.7,0.02,-0.0144490978034152,-0.00736393099317034,0.0030674846,0.000731709585203966,0.000370522000000005,0.0189824510168139,-0.00696962762096676,-0.140069436,-0.0300873353883122,0.0435,0.000508095
199212,0.0040392638865292,0.0217878463141465,0,40.3,40.8,0.23,0.0305155439259505,-0.00743882273551577,0.0519564389,0.00151171019824448,1.50599999999973e-05,0.0564413108849517,-0.0020032393884542,-0.05594842,-0.0103234747701939,0.0404,0.000471552
199301,0.00170270847633169,0.00918419964115458,4,40.3,40.9,0.57,0.0812329756243184,0.0120954676362608,-0.0379299056,0,0.000459973000000002,0.0142134372083887,0,-0.140132624,-0.00449720149995025,0.0425,0.000348851
199302,0.0154462948594531,0.010669935258016,-1,40.3,40.9,0.75,-0.00505087008542038,-0.00301653348861564,0.00973969985,-5.33408298264426e-06,0.000234372499999996,0.0356933574193443,-0.00457228117323333,-0.2144627095,-0.00790330028643327,0.0405,0.001146897
199303,0.0025016511988607,0.0143249689039351,1,40.5,41.1,0.23,0.0382897806923087,-0.0143688964884117,-0.04322715975,-0.00150637611526183,4.56095000000017e-05,-0.0243198841226957,-0.00479091564457246,-0.336743493,-0.0160132698892861,0.0407,0.001004725
199304,-0.00128277119463327,-0.00390396939982374,1,40.6,41.1,0.15,0.0269781318751751,0.00714255133288155,0.02682512605,0.00150637611526183,0.000227635500000004,0.0227070988372521,-0.0128065231259375,-0.217501883,0.0269226585366225,0.0414,0.001004785
199305,-0.00634225272964706,0.00534566201984354,-1,40.3,40.8,0.1,0.00184307582452375,-0.00128945817427173,-0.04234657805,-0.00350189611605667,0.000201810499999996,-0.0335226920568253,-0.00238990715922033,-0.306949484,-0.0212953572881549,0.0405,0.000817308
199306,0.00515374227388854,0.00523112327538477,-1,40.9,41.5,0.18,-0.040737053588402,0.00795511113367553,0.0582306837,-0.00155640003177604,0.000189266,0.0363676441708748,-0.00186224712617122,-0.282930154,0.000419577993966413,0.0361,0.000573851
199307,0.00158277061190581,0.00114163327650019,3,40.6,41.1,0.14,-0.00652855976529298,-0.0119200325747926,-0.0263157897,-0.0116181400201067,1.02650000000024e-05,-0.0150650635078411,-0.00530035295086906,-0.170920329,0.00523748423326698,0.0352,0.000608963
199308,0.00920246724997575,-0.00970061198033889,-1,40.5,40.9,0.21,0.0181059159916234,0.00835257565236347,0,-0.00275825548293396,1.02650000000024e-05,-0.0117058708681035,-0.00530035295086906,-0.244752061,-0.0339642697291302,0.0321,0.000281569
199309,-0.00485040781394019,-0.00206543005728665,1,40.6,41.1,0.14,0.025272103100715,0.0153766574022054,0.0222222228,5.23554214331146e-05,0.000270059999999996,0.0173504264796757,-0.00180380190981982,-0.153190574,0.00993429671371304,0.0332,0.000470675
199310,0.00511128209960177,-0.0100880082685668,3,40.7,41.1,0.15,-0.0120215308867216,-0.0103317094888897,-0.0222222228,-0.000316848364614319,3.47525000000057e-05,0.00504180535736673,0.000321130139714798,-0.145491482,-0.0176668195310032,0.0321,0.000314227
199311,0.00886551434978777,0.019862247554185,0,40.8,41.3,0.07,-0.0538074067763619,-0.0016719188185661,0.020833334,-6.67858677796396e-05,1.38734999999973e-05,0.00332106103323418,-0.00433124967220194,-0.20554773,0.014540803199413,0.0341,0.000576352
199312,0.00426226618372105,0.0244851444918144,3,40.7,41.3,0.27,0.017474408438463,0.00974362499716719,-0.038690478,-0.0035430522727613,0,-0.0353100026652069,-0.00444975845860351,-0.198715352,-0.00850486530410244,0.0348,0.000269682
199401,0.00511693037915428,0.00867287843478248,0,40.8,41.3,0.38,0.0365334326128308,-0.0049235732228663,0.0261216065,0.0035430522727613,0.000178431999999999,0.0106383982750894,-0.00487300698430065,-0.192258134,-0.0285469449353584,0.0339,0.000423488
199402,0.00315698512147655,0.00416975370589068,1,40.8,41.4,0.4,-0.0226338074712604,0.00997479950671831,0.026218296,-0.00334051865780771,0.000180074499999995,0.0363676441618802,-0.00519114990521385,-0.1618110345,0.033938663768371,0.0357,0.001026077
199403,0.00113822135891617,0.0148709313608952,1,40.9,41.4,0.14,0.00558774878068968,-0.0207694181790998,-0.0390412,0,9.68155000000068e-05,-0.00651468104182865,-0.0018693628677835,-0.3251263135,0.0502392642949707,0.0375,0.000892103
199404,0.00910537868969286,-0.00123405227253048,3,40.2,40.9,0.24,-0.0103139468311301,0.00158959846282514,-0.0402176775,0.000202492603394555,6.32399999999991e-05,-0.0546759963998247,-0.00235424950737445,-0.036352388,-0.00810991991778476,0.0377,0.001373668
199405,0.0165130070088928,0.00923609354952681,1,41.1,41.7,0.51,-0.0189214502502345,0.018053599093335,0.04082355,0.000763236516036603,0.000664570999999996,-0.0100296231408664,-0.00275643954386307,-0.35548589,-0.00900715705412569,0.0345,0.000750503
199406,-0.00528072468063634,0.0121210469045909,0,41.1,41.8,0.49,0.00634701346058869,-0.00833155336523994,-0.0018111675,-0.000381545441772602,2.75555000000052e-05,-0.00988130812467081,-0.000390976868660076,-0.3504290545,0.0305105067914613,0.036,0.000797133
199407,0.00241724779028551,0.00329397030601086,3,41.2,41.8,0.56,-0.0181006765892474,0.0033986583851604,-0.0186265065,0.00477986502515582,0.0026954295,-0.0180901868344403,-0.000910806329322889,-0.193787733,-0.0287021822651918,0.0313,0.000327283
199408,0.00913800490515904,0.00864603912183348,-2,41.2,41.8,0.32,-0.0285815807629822,0.00460341004395737,0.0365853645,0.00251055487185625,0.000387952999999996,0.0146344075278533,-0.000910806329322889,-0.270068748,-0.0346692083437237,0.0313,0.000560388
199409,-0.00439314554215464,0.00181607243708992,4,41.2,41.8,0.49,-0.0361976773140026,-0.0219419247140706,0.0172166433,0.00302477622412733,0.000364550000000005,0.0359670380422931,3.05991600754174e-05,-0.091782656,0.0295362235912027,0.0338,0.000801893
199410,0.023339475134156,0.0170828250628272,-3,41.1,41.7,0.37,-0.00416304578840404,0.0186401450005729,-0.0294117648,-0.00074003887180063,0.000208145499999993,0.00182735045174204,0.00012738507148799,-0.198375201,-0.0142714311177121,0.0314,0.001158428
199411,-0.004338548508656,0.00396290587737624,1,41,41.6,0.29,-0.0223970092139246,0.0188060588478489,0,-0.00127448858172596,0.000409068000000005,0.00607942281691221,-0.00107148414932334,-0.1594942985,0.0466219819363758,0.0279,0.000836399
199412,0.00760321386798957,0.0129123209509991,5,41.1,41.8,0.75,-0.0191078640460205,-0.0262588763489369,-0.039999999,0.00214452410638932,0.000345033500000001,-0.0355892332496068,-0.00582872842755447,-0.210620218,-0.00595546906344246,0.0239,0.000704923
199501,0.0087715957531298,-0.00121804804123649,-1,41.1,41.7,0.52,0.0240599014019121,0.00352843835067063,0.039999999,0.000176426652910511,0.000542465999999998,-0.00987314074479761,-0.00452777897713928,0.055456526,-0.0239876402752985,0.0209,0.000289377
199502,0.00748162817433951,0.00936123654607712,3,41.3,41.8,0.81,0.0253776240402877,0.00657993410630198,0.007241379,0.000173500105165481,7.99969999999983e-05,0.0158227897195481,-0.000832611940157879,-0.229191917,-0.0354387112640966,0.0181,0.000472414
199503,0.00440861464877784,0.00563926687711014,-3,41.3,41.8,0.69,-0.0325816522527922,-0.00946586822020556,0.02268917625,-0.000261709540825272,0.000385779499999996,0.0308643242363868,-0.00308247676582785,-0.2287646505,-0.026962467224112,0.0182,0.000484306
199504,-0.00564253791917046,-0.00452115593896973,0.170000000000002,40.9,41.7,0.23,-0.0115725742224954,-0.0102754178965068,-0.01957084335,0.00136129187470524,0.000597365500000002,0.032944155699471,-0.00389542187140186,-0.172616434,-0.0227514533932824,0.018,0.00025692
199505,-0.000353446392612256,-0.00193818607893448,-1.83,41,41.5,0.17,-0.0824246220074954,0.0173220245589309,0.0036589792,0,0.000652823000000004,0.0157483569834169,-0.00425392474078576,-0.21758929,-0.0308735758341196,0.011,0.001011442
199506,-0.00751100284205286,-0.00151454066519197,1.19,40.6,41.1,0.07,-0.0281489160790363,-0.00572857714373853,-0.00401869595,0.00124500309049336,0.000547306499999997,0.00260078162255745,-0.00437850176957484,-0.1911919975,-0.016276353570154,0.0123,0.000696764
199507,0.00733639677584108,-0.00868144268243576,-5.87,40.5,41.2,0.05,0.0267815113706301,0.00567339653296095,0.01564103085,-0.00246813893083786,0.000809561,0.034268456873751,-0.014412973421872,-0.207660722,-0.0259593932940718,0.0149,0.000773228
199508,0.0095926377276836,0.00652532274668616,1.18000000000001,40.7,41.2,-0.06,-0.00902029225107742,-0.000296395189891996,0.0128205139,-0.00246813893083786,0.000809561,0.0228899570328643,-0.014412973421872,-0.236876177,0.00562176951635518,0.0134,0.00020673
199509,-0.0118927746501996,-0.0216666051325909,4.22999999999999,40.7,41.1,-0.06,-0.00276529730311523,-0.0107594694931876,-0.0256410269,-0.00122812920595594,0.000200231999999998,-0.0043709092613714,-0.00182103427340305,-0.284488944,-0.0340483434818744,0.0135,0.000381454
199510,0.020055387365284,0.0323583627741835,-0.819999999999993,40.8,41.2,0.08,0.0345301760183764,0.00989761656051513,-0.0037296042,0.0009983481418534,0.000286422500000001,-0.00788064958729714,-0.0020124518827227,-0.271489645,0.0102083919120766,0.0113,0.000487817
199511,-0.0012228491431987,0.0101044467743341,0.189999999999998,40.8,41.2,-0.06,-0.00788925619378977,-0.00272582396023324,-0.0552447558,0.0026979199949404,0.0001348745,-0.0731964333562292,-0.00503177340977318,-0.202578244,-0.0350393682841457,0.0087,0.000546163
199512,0.000522234743691286,-0.0111201027562871,1.22,40.9,41.2,0.06,-0.0355939980129963,-0.00253482406522387,0.0643356646,-0.00139470414822429,0.000301328,0.00475908096237415,0.000212957639822431,-0.123357312,-0.0121307702085311,0.0089,0.000820537
199601,0.00815283717943771,0.0003884608674527,-2.86,40.8,41.3,-0.06,-0.00139799061649956,0.0129770166330356,-0.0181818176,0.00131424511084166,0.0002517735,-0.0110738337500313,-0.00581443553103833,0.0297807529,-0.0244886277865293,0.0109,0.001383955
199602,0.00472833961301333,0.00702877477807995,7.37,40.5,40.9,0.04,0.0168202335578222,-0.00992412935101683,0.0033557047,0.00485607428900003,0,0.00238723603910362,-0.00142341180394653,-0.161618644,0.000647942258846346,0.0176,0.001267631
199603,-0.0100321419873897,-0.0279108138672406,-4.91,39.4,39.7,-0.16,0.015949845566581,-0.0138239866001779,0.0121482746,0.00245485691630898,-5.03009999999991e-05,0.0154736933439006,-0.00938875943461209,-0.220489675,-0.000391407605281113,0.0188,0.001741716
199604,0.00899517065111155,0.0286098524000176,-1.84,40.9,41.3,-0.07,0.0125290686678965,0.00333173684315824,-0.00246025435,0.00305877285762013,0.000372965499999999,0.0114663446166949,-0.00954737279721951,-0.2271893055,-0.00935821684392302,0.0211,0.000981838
199605,0.000497599692257822,-0.0329453107518596,2.28,40.6,41.1,0,-0.000668728604708985,0.00340443781557731,0.01931767075,0.00190146091513888,0.001097595,0.0267319921392924,-0.00129754977590466,-0.151382195,-0.0186211042725026,0.0215,0.001125291
199606,0.00890778577658047,0.0454493403543346,-1.85000000000001,40.8,41.1,0.17,0.0183111292950806,0.00154667696479116,-0.0013536439,0.000133127370147701,0.000117289999999999,0.0170787290221807,-0.00268706897078344,-0.221526669,0.00169815786642191,0.0194,0.000394804
199607,0.0075796828071617,0.00483163274972931,-2.89,40.8,41.4,0.15,0.0290485249266498,0.0122858882589121,-0.0572742608,0.000232460913275556,-0.001480006,-0.0568828026812069,-0.0102998408322371,-0.1915415145,0.055915227133283,0.0192,0.002355148
199608,-0.0047253719757272,0.0206483381515614,7.5,41,41.5,0.22,0.00318496964833453,0.0091695878760909,-0.040400161,0.000232460913275556,0.0004128495,-0.0938058848907332,-0.0102998408322371,-0.3587275035,-0.00962643235145011,0.0221,0.001121521
199609,0.00786600757539624,0.00209216600482609,-4.97,40.8,41.4,0.13,-0.0208047987513616,-0.018288871131471,0.0971777484,-0.000232460913275556,0.0004185695,0.0349653848085405,-0.00539792003647881,-0.397022753,-0.0438307835121932,0.0195,0.000686243
199610,0.00342663794832632,-0.0108366114468339,0.240000000000009,41,41.5,0.2,-0.0239035570934381,-0.00369874429665806,-0.0075602578,0.000854864527245702,0.000669485000000001,0.0223814022472565,-0.00625748565726131,-0.153536224,-0.0204698784661606,0.0172,0.000606645
199611,0.00305321667177516,0.0110861300399758,4.44,41,41.6,0.22,0.025768699749856,-0.00149475135118848,-0.0261793481,0.000179857846055231,0.000308966499999997,-0.0113315660236344,-0.00226168201624155,-0.1435380505,-0.0655050253092901,0.014,0.000703735
199612,0.00779775110983039,-0.0224559995657811,-3.95,41,41.4,0.19,0.0194959843429502,-0.00701064567225629,0.02968942,0.00200128054795701,0.000550986500000003,0.025645838176503,-0.00415597103786652,-0.545181251,0.0270092310208456,0.0182,0.001709085
199701,0.00737038470443707,0.0131615649238457,6.58,41,41.5,0.1,0.0131030369431173,0.00799136601608375,-0.0264608925,-0.00125210855791602,0.000882730999999998,-0.00305135739626958,-0.0119785631807494,-0.095518386,-0.0559396099706384,0.0186,0.001360082
199702,-0.00722815963469436,0.0154030966442988,-0.780000000000001,41.1,41.7,0.22,0.0413237506772948,0.00682642704269654,0.0322580636,-1.56744276149645e-05,0.000128106000000003,0.0243848240155929,-0.00590162501875316,-0.104936903,-0.00234505300413757,0.0193,0.001474791
199703,0.0128144598112527,-0.0070080347403696,-0.780000000000001,40.6,41.4,0.07,0.0458117821345858,-0.00542789076528827,-0.0380911321,0.00147193657878808,0.000311818499999998,-0.0290416040573072,-0.000323312682783858,-0.218479617,0.0470943106555879,0.0209,0.002001462
199704,0.0194027272658577,0.0164027248673833,3.47,41,41.6,0.09,0.0441485906716089,-0.00698329697194211,-0.0298812185,-0.000204153593257095,0.000722467500000001,-0.045953726442544,-0.00211542323945377,-0.2122885345,-0.0545083239973603,0.0189,0.003005081
199705,0.000986368797448733,0.0130250069043711,-0.769999999999996,41.3,41.8,0.03,0.00637534293048964,0.00972958335162311,0.025523204,0.000181722428669095,0.000173900000000001,-0.0175138565994832,-0.00537579205642379,-0.213151685,-0.0546752771481551,0.0196,0.002007456
199706,0.00230091466909421,-0.0265939914481148,-0.769999999999996,41.3,41.8,0.09,-0.0010939424036383,0.00703158945396609,0.0816196576,0,0.000148501999999998,0.0798432532426444,0.00101544026726199,-0.187327169,-0.0402899400970309,0.0195,0.001974463
199707,-9.61119170614921e-05,0.0116847885110465,-5.07000000000001,41.2,41.7,0.1,-0.0198286229822654,-0.00844905996973289,-0.0329670347,-0.007386863480906,0.000332134500000001,0.0481628508503798,-0.0469768350808255,-0.02470585,-0.0714494739382285,0.0132,0.002010215
199708,0.0127235695061607,0.0193153449936752,7.84,41,41.5,0,0.00646846282508151,0.0083208613717769,0.0044724084,2.46550281197688e-05,0.000332134500000001,0.0319773196405468,-0.0031924280490543,-0.1233951825,0.0629265869753723,0.0158,0.002464722
199709,0.00979002626994152,0.000824895902034051,-2.92,41.1,41.6,-0.01,0.0273540030820426,-0.0139217035106629,-0.03394513855,-2.45409322072732e-05,0.000336358999999998,-0.00482862695173669,-0.00209698939875504,-0.327416477,-0.0480449811177621,0.0154,0.002626494
199710,-0.00228589847148619,0.0206727116174408,1.41000000000001,41.1,41.7,-0.04,0.0202998423730977,-0.000998713398676188,0.05484097735,8.96945454254006e-05,0.000292857000000004,0.0291010584668753,-0.000361247911309467,-0.1243418745,0.0386471620895925,0.0126,0.009363821
199711,0.00718618974835117,0.00852578290940098,4.69,41.1,41.7,-0.03,-0.0285637924042605,0.00488087006721827,-0.0910036991,-8.95804495260055e-05,0.0002775535,-0.0744570784180415,-0.00185123175189682,-0.301631801,-0.0400794142437988,0.01,0.00266211
199712,-0.00283956760242532,0.0119848758921588,-1.83,41.1,41.8,0.05,-0.0127320496010719,-0.00268597615839283,0.0195906395,0.00386577215760497,0.0011965825,-0.0294537881820408,-0.00819944354332726,-0.6470459745,-0.0120732117106872,0.0086,0.002249374
199801,0.010691827971554,0.0249961148470401,5.83999999999999,41,41.8,0.12,-0.0312776939557477,0.00274656522159411,-0.0070305055,0.000672545448093143,0.0001432915,-0.0405878854071763,-0.0078762768984737,-0.046976893,-0.00700638619771787,0.0085,0.002468843
199802,-0.00282192153510508,-0.00264020473962834,-6.22999999999999,41.3,41.9,0.2,0.0227681818854575,0.011678592564957,0.006015014,-0.00444873715617211,0.000194139500000003,-0.0087431142257684,-0.0012420270466483,-0.2382815685,-0.0649953768553448,0.009,0.001053348
199803,0.00188331213224835,0.00485485505428418,3.69,41.2,41.9,-0.12,0.0243655030913644,-0.031000366908339,0.0623622057,0.00339384273853738,0.0006695985,0.0557322873146769,-0.000536609440741492,-0.163527855,-0.0456648535435864,0.0099,0.001136786
199804,0.0134943810022055,-0.00217906930435952,2.61,41.1,41.7,-0.06,-0.00796491497587287,0.00906986725742698,-0.0239126961,0.00105489441763473,0.000187367999999997,0.0188967006621285,-0.007693632853441,-0.106555719,-0.00247185705091546,0.0109,0.001614764
199805,0.00507754485216338,0.00282770553886991,-0.710000000000008,40.9,41.6,0,0.0182857593972979,0.00787044185671526,-0.0238442521,-0.000175837376201304,-0.000476759,-0.00786299814737632,0.00339409023069281,-0.210993702,0.0255265110713818,0.0092,0.000958823
199806,0.000461341815203298,0.00364533139261791,0.410000000000011,40.7,41.3,0.03,0.0100161093769026,0.00279614567196873,-0.0460064925,0.0018256000638539,0.000296180500000003,-0.0719092209232807,-0.00779041858935149,-0.3345567545,-0.0322017736182705,0.0078,0.002097344
199807,0.00376378879809813,0.00694965622471599,0.419999999999987,40.9,41.5,0.01,-0.0174931574475172,-0.00295225127939602,0.014128371,-0.00242065664572366,0.000218634000000002,-0.0463855443757083,-8.77677221193529e-05,-0.078616756,0.0157066249948432,0.0088,0.002228176
199808,-0.0041193407568727,-0.0482657698688227,-1.83,40.8,41.4,-0.06,0.0106931312446686,0.0160668170125753,-0.033510796,0.00223187455361806,0.000218634000000002,-0.0909590800022795,-8.77677221193529e-05,-0.27160188,0.161599411702712,0.0057,0.009333917
199809,-0.00536208229936896,-0.0430412719132827,0.420000000000002,40.8,41.4,-0.04,0.0124316043421454,-0.0107461375488871,-0.12354441,-0.000764835788676921,0.000110092999999999,-0.22314355142671,-0.00328622725996855,-0.126363608,-0.0565351947362753,0.0056,0.009971017
199810,0.010510851467183,0.112757508583355,1.58,40.9,41.4,-0.05,-0.0135024832343909,-0.00293630866257821,0.2079268344,-0.00160645528756187,0.000194439000000001,0.0324854551590431,-0.00361042982550347,-0.31380325,-0.0761623093936468,0.0144,0.005171528
199811,0.00931509157964427,0.000349472862250622,-4.11999999999999,40.6,41.3,-0.19,-0.0645161994598731,0.00731259869244028,-0.0034946241,-0.00241931163023601,0.000367498000000001,0.0536018497886914,-0.00969953095333498,-0.136523701,-0.0563679385617188,0.0094,0.001936679
199812,0.00774214809055529,0.0182540769110409,-0.710000000000008,40.9,41.4,0.02,-0.0458195807245991,-0.00841648111420135,0.014208911,0.00165309854961015,0.000489008999999999,0.0666754496656132,-0.00292421340002244,-0.147283025,-0.053774725831131,0.0103,0.003286897
199901,0.00441266174853716,-0.00231826179543759,5.06,40.8,41.4,0.32,0.0351918776495161,0.0010490581739564,-0.0339072708,0.00215465534665005,0.000406697500000001,0.0167065800441797,-0.00499956742858623,0.038815731,-0.0349744510162733,0.0102,0.003335614
199902,0.00722803682300999,0.00799857970903783,-1.84,41.1,41.5,0.36,-0.0180657593952265,0.000604194374794531,-3.519565e-05,0.00134127716830501,0.000569453000000001,0.0285458564808425,-0.00182427023293669,-0.092048181,0.0379982906042411,0.0143,0.00348215
