yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp
196508,87.17,2.6433,4.9333,0.467360878,0.0384,0.0449,0.0488,0.0428,0.015601188,0.0033,0,-0.0013,-0.0006,0.000107534,-0.001735749
196509,89.96,2.66,4.98,0.448537471,0.0392,0.0452,0.0491,0.0433,0.01689539,0.0031,0,-0.0034,-0.0015,0.000299101,-0.001395145
196510,92.42,2.68,5.05,0.434420599,0.0403,0.0456,0.0493,0.0433,0.017464193,0.0031,0.003164557,0.0027,0.0046,0.000188379,-0.000998554
196511,91.61,2.7,5.12,0.440895311,0.0409,0.046,0.0495,0.0441,0.0207625,0.0035,0,-0.0062,-0.0057,0.000141419,-0.00101973
196512,92.43,2.72,5.19,0.430637806,0.0438,0.0468,0.0502,0.045,0.020837519,0.0033,0.003154574,-0.0078,-0.0149,0.000301366,-0.000812888
196601,92.88,2.74,5.24,0.424398328,0.0459,0.0474,0.0506,0.0457,0.020278627,0.0038,0,-0.0104,0.0022,0.000151804,-0.000539762
196602,91.22,2.76,5.29,0.438496045,0.0465,0.0478,0.0512,0.0477,0.020025974,0.0035,0.006289308,-0.025,-0.0113,0.000337066,-0.000793696
196603,89.23,2.78,5.34,0.490175936,0.0459,0.0492,0.0532,0.046,0.01678818,0.0038,0.003125,0.0296,-0.0059,0.000931008,-0.000488877
196604,91.06,2.7967,5.38,0.485498244,0.0462,0.0496,0.0541,0.0467,0.015636251,0.0034,0.00623053,-0.0063,0.0013,0.000351265,-0.000776857
196605,86.13,2.8133,5.42,0.512742204,0.0464,0.0498,0.0548,0.0473,0.015945601,0.0041,0,-0.0059,-0.0026,0.001935475,-0.000420746
196606,84.74,2.83,5.46,0.520974601,0.045,0.0507,0.0558,0.0477,0.017122956,0.0038,0.003095975,-0.0016,0.003,0.000501207,-0.000666017
196607,83.6,2.85,5.4767,0.534943001,0.048,0.0516,0.0568,0.0482,0.018641264,0.0035,0.00308642,-0.0037,-0.0098,0.001013785,-0.001022473
196608,77.1,2.87,5.4933,0.574954656,0.0496,0.0531,0.0583,0.0499,0.021470271,0.0041,0.006153846,-0.0206,-0.0259,0.003165235,-0.001167014
196609,76.56,2.89,5.51,0.585492496,0.0537,0.0549,0.0609,0.048,0.016984459,0.004,0,0.0332,0.0078,0.001600311,-0.001706522
196610,80.2,2.8833,5.5233,0.561661318,0.0535,0.0541,0.061,0.0467,0.01518408,0.0045,0.006116208,0.0228,0.0261,0.002546777,-0.001371626
196611,80.45,2.8767,5.5367,0.57264493,0.0532,0.0535,0.0613,0.048,0.017549637,0.004,0,-0.0148,-0.002,0.000774416,-0.001140659
196612,80.33,2.87,5.55,0.576945106,0.0496,0.0539,0.0618,0.0455,0.01720763,0.004,0,0.0413,0.0201,0.000626942,-4.98789E-05
196701,86.61,2.88,5.5167,0.533363141,0.0472,0.052,0.0597,0.0448,0.015697522,0.0043,0,0.0154,0.045,0.000733488,0.000249178
196702,86.78,2.89,5.4833,0.540047893,0.0456,0.0503,0.0582,0.0465,0.017700931,0.0036,0,-0.0221,-0.0201,0.000412404,0.000555256
196703,90.2,2.9,5.45,0.549550798,0.0426,0.0513,0.0585,0.0455,0.014921235,0.0039,0.003039514,0.0198,0.0117,0.000501136,0.000718071
196704,94.01,2.9,5.41,0.530516694,0.0384,0.0511,0.0583,0.0477,0.015045877,0.0032,0.003030303,-0.0291,-0.0071,0.000837097,0.000583468
196705,89.08,2.9,5.37,0.558201182,0.036,0.0524,0.0596,0.0482,0.011464094,0.0033,0.003021148,-0.0039,-0.0254,0.00089034,0.001362968
196706,90.64,2.9,5.33,0.553204845,0.0354,0.0544,0.0615,0.0507,0.010152824,0.0027,0.003012048,-0.0312,-0.0223,0.001070733,0.001729455
196707,94.75,2.9067,5.32,0.526298328,0.0421,0.0558,0.0626,0.0505,0.006687004,0.0031,0.003003003,0.0068,0.0041,0.000218447,0.001654099
196708,93.64,2.9133,5.31,0.528020948,0.0427,0.0562,0.0633,0.0514,0.005841315,0.0031,0.002994012,-0.0084,-0.0007,0.000296618,0.002082412
196709,96.71,2.92,5.3,0.513564846,0.0442,0.0565,0.064,0.0517,0.005599816,0.0032,0.002985075,-0.0004,0.0094,0.000358544,0.002264023
196710,93.9,2.92,5.31,0.540955282,0.0456,0.0582,0.0652,0.0549,0.003715221,0.0039,0.002976191,-0.04,-0.0281,0.000444903,0.002294072
196711,94,2.92,5.32,0.543382697,0.0473,0.0607,0.0672,0.0567,0.002772998,0.0036,0.002967359,-0.0196,-0.0272,0.000954783,0.002849315
196712,96.47,2.92,5.33,0.525792445,0.0497,0.0619,0.0693,0.0556,0.01436111,0.0033,0.00295858,0.0192,0.0127,0.000270899,0.002952225
196801,92.24,2.93,5.3667,0.556302384,0.05,0.0617,0.0684,0.0536,0.012854235,0.004,0.005899705,0.0328,0.0361,0.000483319,0.002504381
196802,89.36,2.94,5.4033,0.566210589,0.0498,0.061,0.068,0.0542,0.01045081,0.0039,0.002932551,-0.0033,0.0037,0.000820445,0.002556189
196803,90.2,2.95,5.44,0.566809807,0.0517,0.0611,0.0685,0.056,0.012677246,0.0038,0.002923977,-0.0212,-0.0197,0.001395481,0.003403219
196804,97.59,2.9633,5.4833,0.522352064,0.0538,0.0621,0.0697,0.0547,0.008140239,0.0043,0.002915452,0.0227,0.0048,0.001607575,0.00369931
196805,98.68,2.9767,5.5267,0.53003337,0.0566,0.0627,0.0703,0.0547,0.010646501,0.0045,0.002906977,0.0043,0.0032,0.000386531,0.002964897
196806,99.58,2.99,5.57,0.530741813,0.0552,0.0628,0.0707,0.0534,0.012090181,0.0043,0.005797101,0.023,0.0122,0.000499505,0.002626874
196807,97.74,3.0033,5.6,0.539637599,0.0531,0.0624,0.0698,0.0517,0.013885528,0.0048,0.005763689,0.0289,0.0341,0.000756619,0.002616385
196808,98.86,3.0167,5.63,0.5318021,0.0509,0.0602,0.0682,0.052,0.018035138,0.0042,0.00286533,-0.0003,0.0206,0.000316403,0.002881583
196809,102.67,3.03,5.66,0.509195439,0.0519,0.0597,0.0679,0.0531,0.018287123,0.0043,0.002857143,-0.0102,-0.0053,0.000268232,0.002411819
196810,103.41,3.0433,5.6933,0.500320247,0.0535,0.0609,0.0684,0.0543,0.019410182,0.0044,0.005698006,-0.0132,-0.016,0.000268403,0.002547129
196811,108.37,3.0567,5.7267,0.483717059,0.0545,0.0619,0.0701,0.0566,0.021188786,0.0042,0.002832861,-0.0269,-0.0226,0.000262966,0.002462321
196812,103.86,3.07,5.76,0.504900662,0.0596,0.0645,0.0723,0.0598,0.031961447,0.0043,0.002824859,-0.0363,-0.0233,0.000333975,0.002347561
196901,103.01,3.08,5.78,0.503673167,0.0614,0.0659,0.0732,0.0617,0.036524492,0.0053,0.002816901,-0.0206,0.0139,0.00060677,0.00219688
196902,98.13,3.09,5.8,0.52639719,0.0612,0.0666,0.073,0.0618,0.041317329,0.0046,0.005617978,0.0042,-0.016,0.000595596,0.002335729
196903,101.51,3.1,5.82,0.557040236,0.0602,0.0685,0.0751,0.062,0.039508004,0.0046,0.008379888,0.001,-0.02,0.000541631,0.002297385
196904,103.69,3.11,5.8267,0.548422404,0.0611,0.0689,0.0754,0.0593,0.044290952,0.0053,0.005540166,0.0427,0.0335,0.000550412,0.001884274
196905,103.46,3.12,5.8333,0.555804429,0.0604,0.0679,0.0752,0.0635,0.044005646,0.0048,0.002754821,-0.049,-0.0227,0.000426897,0.001576849
196906,97.71,3.13,5.84,0.596777334,0.0644,0.0698,0.077,0.0623,0.04515276,0.0051,0.005494506,0.0214,0.0035,0.000752237,0.001192764
196907,91.83,3.1367,5.8567,0.63901799,0.07,0.0708,0.0784,0.0621,0.051160886,0.0053,0.005464481,0.0079,0.0005,0.00230565,0.001560761
196908,95.51,3.1433,5.8733,0.622788986,0.0698,0.0697,0.0786,0.063,0.046914753,0.005,0.005434783,-0.0069,-0.002,0.000918234,0.001476737
196909,93.12,3.15,5.89,0.640888463,0.0709,0.0714,0.0805,0.0677,0.048391224,0.0062,0.002702703,-0.0531,-0.0244,0.000891588,0.002174667
196910,97.24,3.1533,5.8533,0.608768794,0.07,0.0733,0.0822,0.0653,0.048630281,0.006,0.005390836,0.0365,0.0127,0.000753723,0.00184468
196911,93.81,3.1567,5.8167,0.641511757,0.0724,0.0735,0.0825,0.0676,0.047904009,0.0052,0.00536193,-0.0243,-0.0471,0.000509136,0.001540825
196912,92.06,3.16,5.78,0.651082013,0.0782,0.0772,0.0865,0.0687,0.034273783,0.0064,0.005333333,-0.0068,-0.0134,0.001163555,0.000822252
197001,85.02,3.1633,5.73,0.700346746,0.0787,0.0791,0.0886,0.0693,0.034473208,0.006,0.00265252,-0.0021,0.0141,0.001067097,0.000907608
197002,89.5,3.1667,5.68,0.670147507,0.0713,0.0793,0.0878,0.0651,0.035855217,0.0062,0.005291005,0.0587,0.0401,0.001058712,0.000378919
197003,89.63,3.17,5.63,0.690326769,0.0663,0.0784,0.0863,0.0661,0.035841581,0.0057,0.005263158,-0.0068,-0.0045,0.000963539,-0.000431436
197004,81.52,3.1733,5.5933,0.736750581,0.0651,0.0783,0.087,0.0699,0.035712125,0.005,0.007853403,-0.0413,-0.025,0.001614677,0.000493994
197005,76.55,3.1767,5.5567,0.774227628,0.0684,0.0811,0.0898,0.0743,0.038661028,0.0053,0.002597403,-0.0468,-0.0163,0.008151854,-0.000237626
197006,72.72,3.18,5.52,0.793381417,0.0668,0.0848,0.0925,0.0709,0.042290748,0.0058,0.005181347,0.0486,0.0001,0.002651911,-0.000252295
197007,78.05,3.1833,5.4667,0.738707568,0.0645,0.0844,0.094,0.0687,0.043073822,0.0052,0.005154639,0.0319,0.0556,0.002126476,0.00032781
197008,81.52,3.1867,5.4133,0.709278297,0.0641,0.0813,0.0944,0.0694,0.038729253,0.0053,0,-0.0019,0.01,0.001887104,0.001517596
197009,84.21,3.19,5.36,0.712914761,0.0612,0.0809,0.0939,0.068,0.037942419,0.0054,0.005128205,0.0228,0.0139,0.001057965,0.000875697
197010,83.25,3.1733,5.2833,0.717698284,0.0591,0.0803,0.0933,0.0693,0.036962491,0.0046,0.005102041,-0.0109,-0.0096,0.001043396,0.000624019
197011,87.2,3.1567,5.2067,0.682920072,0.0528,0.0805,0.0938,0.0637,0.035224928,0.0046,0.005076142,0.0791,0.0584,0.000885454,0.000571135
197012,92.15,3.14,5.13,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031461707,0.0042,0.005050505,-0.0084,0.0372,0.0005352,0.001512501
197101,95.88,3.13,5.16,0.624409902,0.0444,0.0736,0.0874,0.0612,0.03059313,0.0038,0,0.0506,0.0532,0.000541031,0.001697625
197102,96.75,3.12,5.19,0.617070423,0.037,0.0708,0.0839,0.0629,0.025801375,0.0033,0.002512563,-0.0163,-0.0366,0.000451454,0.001894826
197103,100.31,3.11,5.22,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026398845,0.003,0.002506266,0.0526,0.0258,0.000492719,0.002105175
197104,103.95,3.1067,5.2533,0.608654101,0.0386,0.0725,0.0845,0.0619,0.026556979,0.0028,0.0025,-0.0283,-0.0236,0.000307555,0.002043233
197105,99.63,3.1033,5.2867,0.631409656,0.0414,0.0753,0.0862,0.0624,0.029722577,0.0029,0.004987531,-0.0006,-0.0161,0.000539276,0.001824613
197106,99.7,3.1,5.32,0.643221043,0.0475,0.0764,0.0875,0.0641,0.027278498,0.0037,0.007444169,-0.0159,0.0107,0.00092454,0.001377755
197107,95.58,3.0967,5.3567,0.667730625,0.054,0.0764,0.0876,0.0643,0.025796321,0.004,0.002463054,0.003,-0.0025,0.000518434,0.001536027
197108,99.03,3.0933,5.3933,0.638257597,0.0494,0.0759,0.0876,0.061,0.026781963,0.0047,0.002457003,0.0471,0.0554,0.002451223,0.001428452
197109,98.34,3.09,5.43,0.64608483,0.0469,0.0744,0.0859,0.0598,0.027934417,0.0037,0,0.0204,-0.0102,0.000524264,0.001167068
197110,94.23,3.0833,5.52,0.683194279,0.0446,0.0739,0.0848,0.0588,0.029243829,0.0037,0.00245098,0.0167,0.0282,0.000661936,0.000980804
197111,93.99,3.0767,5.61,0.689489258,0.0422,0.0726,0.0838,0.0596,0.02945191,0.0037,0,-0.0047,0.0029,0.001866256,0.00142819
197112,102.09,3.07,5.7,0.643900247,0.0401,0.0725,0.0838,0.0597,0.034023359,0.0037,0.004889976,0.0044,0.0223,0.001182984,0.00225388
197201,103.94,3.07,5.7367,0.635356973,0.0338,0.0719,0.0823,0.0606,0.033075117,0.0029,0,-0.0063,-0.0033,0.000494225,0.002350457
197202,106.57,3.07,5.7733,0.617585899,0.032,0.0727,0.0823,0.0602,0.033029779,0.0025,0.00486618,0.0088,0.0107,0.000284384,0.002295508
197203,107.2,3.07,5.81,0.645901988,0.0373,0.0724,0.0824,0.0613,0.031723183,0.0027,0.002421308,-0.0082,0.0024,0.000545104,0.002239723
197204,107.67,3.07,5.8633,0.636783802,0.0371,0.073,0.0824,0.0615,0.032491832,0.0029,0.002415459,0.0027,0.0035,0.000383392,0.002028636
197205,109.53,3.07,5.9167,0.632442335,0.0369,0.073,0.0823,0.0597,0.030657067,0.003,0.002409639,0.027,0.0163,0.000769052,0.001828001
197206,107.14,3.07,5.97,0.654015479,0.0391,0.0723,0.082,0.0607,0.03419939,0.0029,0.002403846,-0.0065,-0.0068,0.000365352,0.00154141
197207,107.39,3.0733,6.0267,0.657049549,0.0398,0.0721,0.0823,0.0593,0.033325093,0.0031,0.004796163,0.0216,0.003,0.000595487,0.001348536
197208,111.09,3.0767,6.0833,0.63046704,0.0402,0.0719,0.0819,0.0595,0.031848785,0.0029,0.002386635,0.0029,0.0072,0.000594999,0.001068882
197209,110.55,3.08,6.14,0.637385001,0.0466,0.0722,0.0809,0.0606,0.032869775,0.0034,0.002380952,-0.0083,0.0031,0.000465712,0.000883967
197210,111.58,3.1033,6.2333,0.635884126,0.0474,0.0721,0.0806,0.0591,0.032353444,0.004,0.004750594,0.0234,0.0101,0.000858268,0.000908539
197211,116.67,3.1267,6.3267,0.596733483,0.0478,0.0712,0.0799,0.0577,0.03095225,0.0037,0.002364066,0.0226,0.0249,0.000488456,0.000483774
197212,118.05,3.15,6.42,0.595674595,0.0507,0.0708,0.0793,0.0599,0.034203484,0.0037,0.002358491,-0.0229,-0.0004,0.000517171,0.000311447
197301,116.03,3.1567,6.5467,0.608196032,0.0541,0.0715,0.079,0.0685,0.035647312,0.0044,0.002352941,-0.0321,-0.0054,0.000515604,-0.000120303
197302,111.68,3.1633,6.6733,0.636183735,0.056,0.0722,0.0797,0.0688,0.036299867,0.0041,0.007042254,0.0014,0.0023,0.001264594,-0.00020733
197303,111.52,3.17,6.8,0.676018128,0.0609,0.0729,0.0803,0.0686,0.036706149,0.0046,0.009324009,0.0082,0.0045,0.001557564,-0.000695859
197304,106.97,3.1867,6.9433,0.697719849,0.0626,0.0726,0.0809,0.0687,0.037833237,0.0052,0.006928407,0.0046,0.0061,0.00151754,0.000165363
197305,104.95,3.2033,7.0867,0.713215962,0.0636,0.0729,0.0806,0.0703,0.039602216,0.0051,0.006880734,-0.0105,-0.0039,0.003077522,-7.33602E-05
197306,104.26,3.22,7.23,0.720974308,0.0719,0.0737,0.0813,0.071,0.039013399,0.0051,0.006833713,-0.0021,-0.0056,0.002164603,0.000743978
197307,108.22,3.2367,7.3833,0.693976684,0.0801,0.0745,0.0824,0.076,0.037350063,0.0064,0.002262443,-0.0433,-0.0476,0.001868014,0.00023903
197308,104.25,3.2533,7.5367,0.724337235,0.0867,0.0768,0.0853,0.0728,0.037388768,0.007,0.018058691,0.0391,0.0356,0.001095883,0.000252075
197309,108.43,3.27,7.69,0.678808996,0.0829,0.0763,0.0863,0.0703,0.034361226,0.0068,0.002217295,0.0318,0.0356,0.000934558,-5.45824E-05
197310,108.29,3.3067,7.8467,0.672081791,0.0722,0.076,0.0841,0.0689,0.03466033,0.0065,0.008849558,0.0215,-0.0066,0.001344745,-0.000887358
197311,95.96,3.3433,8.0033,0.781878991,0.0783,0.0767,0.0842,0.0712,0.038736339,0.0056,0.006578947,-0.0183,0.0078,0.004369748,-0.001324534
197312,97.55,3.38,8.16,0.755588463,0.0745,0.0768,0.0848,0.0726,0.013007395,0.0064,0.006535948,-0.0082,-0.0089,0.005358338,-0.000640199
197401,96.57,3.4,8.2267,0.751446438,0.0777,0.0783,0.0848,0.074,0.011626749,0.0063,0.008658009,-0.0083,-0.0053,0.003409472,-0.000936753
197402,96.22,3.42,8.2933,0.747097719,0.0712,0.0785,0.0853,0.0748,0.010918648,0.0058,0.012875537,-0.0024,0.0009,0.001878008,-0.000957314
197403,93.98,3.44,8.36,0.815184013,0.0796,0.0801,0.0862,0.0783,0.010399936,0.0056,0.012711864,-0.0292,-0.0307,0.001693635,-0.001167099
197404,90.31,3.46,8.4867,0.824858082,0.0833,0.0825,0.0887,0.0816,0.009657491,0.0075,0.0041841,-0.0253,-0.0341,0.001729177,-0.001047494
197405,87.28,3.48,8.6133,0.860416121,0.0823,0.0837,0.0905,0.081,0.009246923,0.0075,0.0125,0.0123,0.0105,0.002098746,-0.001237991
197406,86,3.5,8.74,0.860158772,0.079,0.0847,0.0927,0.0812,0.00802817,0.006,0.008230453,0.0045,-0.0285,0.002300369,-0.001691767
197407,79.31,3.53,8.8633,0.911239322,0.0755,0.0872,0.0948,0.0823,0.006838885,0.007,0.008163265,-0.0029,-0.0211,0.004917516,-0.001999253
197408,72.15,3.56,8.9867,1.017123994,0.0896,0.09,0.0977,0.0855,0.006555224,0.006,0.012145749,-0.0232,-0.0268,0.004791026,-0.00230981
197409,63.54,3.59,9.11,1.135440144,0.0806,0.0924,0.1018,0.0837,0.005137479,0.0081,0.012,0.0247,0.0174,0.007811713,-0.001700144
197410,73.9,3.5933,9.0367,1.037083784,0.0746,0.0927,0.1048,0.0795,0.003638408,0.0051,0.009881423,0.0489,0.0885,0.010084948,-0.00189545
197411,69.97,3.5967,8.9633,1.115637022,0.0747,0.0889,0.106,0.0771,0.007814601,0.0054,0.007827789,0.0295,0.0117,0.003513799,-0.001821532
197412,68.56,3.6,8.89,1.120018175,0.0715,0.0889,0.1063,0.076,0.008771574,0.007,0.00776699,0.0171,-0.0075,0.003814428,-0.000830488
197501,76.98,3.6233,8.7433,0.980829627,0.0626,0.0883,0.1081,0.0796,0.008510449,0.0058,0.003853565,0.0225,0.0596,0.004017208,-0.001229924
197502,81.59,3.6467,8.5967,0.933901631,0.055,0.0862,0.1065,0.0788,0.011652332,0.0043,0.007677543,0.0131,0.0137,0.00217903,-0.000708124
197503,83.36,3.67,8.45,0.972466315,0.0549,0.0867,0.1048,0.0824,0.02046695,0.0041,0.003809524,-0.0267,-0.0247,0.002402615,-0.000704292
197504,87.3,3.6833,8.2867,0.909489371,0.0561,0.0895,0.1058,0.0852,0.022496225,0.0044,0.003795066,-0.0182,-0.0052,0.002313778,-0.000673488
197505,91.15,3.6967,8.1233,0.8975237,0.0523,0.089,0.1069,0.0836,0.022953772,0.0044,0.005671078,0.0212,0.0106,0.001807172,-0.000409822
197506,95.19,3.71,7.96,0.84983902,0.0534,0.0877,0.1062,0.0813,0.022961696,0.0041,0.007518797,0.0292,0.0304,0.001353356,-0.000805424
197507,88.75,3.71,7.8933,0.898365624,0.0613,0.0884,0.1055,0.0829,0.025627896,0.0048,0.01119403,-0.0087,-0.003,0.001244404,-0.001182099
197508,86.88,3.71,7.8267,0.894246654,0.0644,0.0895,0.1059,0.0844,0.026366378,0.0048,0.001845019,-0.0068,-0.0175,0.002343136,-0.001574013
197509,83.87,3.71,7.76,0.940948254,0.0642,0.0895,0.1061,0.0862,0.027919523,0.0053,0.005524862,-0.0098,-0.0126,0.002304625,-0.001492257
197510,89.04,3.7,7.8267,0.893497919,0.0596,0.0886,0.1062,0.0819,0.025898458,0.0056,0.005494506,0.0475,0.0553,0.002154582,-0.001543024
197511,91.24,3.69,7.8933,0.867928474,0.0548,0.0878,0.1056,0.0838,0.02462248,0.0041,0.007285975,-0.0109,-0.0088,0.000812685,-0.001652912
197512,90.19,3.68,7.96,0.876338851,0.0544,0.0879,0.1056,0.0805,0.023711966,0.0048,0.003616637,0.039,0.0442,0.0013308,-0.000465116
197601,100.86,3.6833,8.1933,0.765933886,0.0487,0.086,0.1041,0.0802,0.021852182,0.0047,0.001801802,0.009,0.0188,0.001978283,-0.000110293
197602,99.71,3.6867,8.4267,0.76803652,0.0488,0.0855,0.1024,0.0802,0.022233093,0.0034,0.003597122,0.0062,0.0061,0.001221439,-0.000170784
197603,102.77,3.69,8.66,0.784031217,0.05,0.0852,0.1012,0.0792,0.015072131,0.004,0.001792115,0.0166,0.0167,0.001265716,-0.000438798
197604,101.64,3.7133,8.8567,0.78607614,0.0486,0.084,0.0994,0.0797,0.014239485,0.0042,0.003577818,0.0018,-0.0015,0.001007132,-0.00135341
197605,100.18,3.7367,9.0533,0.803502764,0.052,0.0858,0.0986,0.0821,0.014148321,0.0037,0.007130125,-0.0158,-0.0103,0.00093647,-0.0010527
197606,104.28,3.76,9.25,0.781427631,0.0541,0.0862,0.0989,0.0807,0.018925031,0.0043,0.005309735,0.0208,0.015,0.000971582,-0.001277583
197607,103.44,3.79,9.35,0.795823854,0.0523,0.0856,0.0982,0.0805,0.018842771,0.0047,0.00528169,0.0078,0.0149,0.000487152,-0.001441104
197608,102.91,3.82,9.45,0.804732269,0.0514,0.0845,0.0964,0.079,0.020629528,0.0042,0.005253941,0.0211,0.0231,0.000744522,-0.001297757
197609,105.24,3.85,9.55,0.791363274,0.0508,0.0838,0.094,0.0781,0.023782658,0.0044,0.003484321,0.0145,0.0167,0.000890688,-0.001456697
197610,102.9,3.9167,9.67,0.812079633,0.0492,0.0832,0.0929,0.0779,0.025569126,0.0041,0.005208333,0.0084,0.007,0.001269993,-0.00115663
197611,102.1,3.9833,9.79,0.827262938,0.0475,0.0825,0.0923,0.0749,0.027895429,0.004,0.001727116,0.0339,0.0319,0.001117925,-0.00092241
197612,107.46,4.05,9.91,0.779973125,0.0435,0.0798,0.0912,0.0721,0.028566554,0.004,0.003448276,0.0327,0.0347,0.000576227,-0.001122704
197701,102.03,4.0967,9.9667,0.821065205,0.0462,0.0796,0.0908,0.0764,0.029599797,0.0036,0.005154639,-0.0388,-0.0303,0.00069563,-0.001592844
197702,99.82,4.1433,10.0233,0.836803998,0.0467,0.0804,0.0912,0.0775,0.027970217,0.0035,0.01025641,-0.0049,-0.002,0.000334676,-0.001653703
197703,98.42,4.19,10.08,0.868429928,0.046,0.081,0.0912,0.0772,0.030338357,0.0038,0.00676819,0.0091,0.0094,0.000665733,-0.001732089
197704,98.44,4.2467,10.1933,0.86115007,0.0454,0.0804,0.0907,0.0771,0.03114003,0.0038,0.008403361,0.0071,0.01,0.000984851,-0.0016387
197705,96.12,4.3033,10.3067,0.888211337,0.0496,0.0805,0.0901,0.0765,0.03531547,0.0037,0.005,0.0125,0.0106,0.000634802,-0.001354182
197706,100.48,4.36,10.42,0.871112081,0.0502,0.0795,0.0891,0.0754,0.0319411,0.004,0.006633499,0.0164,0.0175,0.000563365,-0.001593585
197707,98.85,4.4067,10.5167,0.896783399,0.0519,0.0794,0.0887,0.0768,0.033181837,0.0042,0.004942339,-0.007,-0.0005,0.000594708,-0.001686821
197708,96.77,4.4533,10.6133,0.92653426,0.0549,0.0798,0.0882,0.0754,0.033750387,0.0044,0.003278689,0.0198,0.0136,0.000582446,-0.001666359
197709,96.53,4.5,10.71,0.942262516,0.0581,0.0792,0.088,0.0764,0.032367587,0.0043,0.003267974,-0.0029,-0.0022,0.000463196,-0.001802691
197710,92.34,4.5567,10.77,0.975377284,0.0616,0.0804,0.0889,0.0781,0.032775137,0.0049,0.003257329,-0.0093,-0.0038,0.000726173,-0.001257046
197711,94.83,4.6133,10.83,0.96203447,0.061,0.0808,0.0895,0.0777,0.02921673,0.005,0.00487013,0.0093,0.0061,0.001387547,-0.001290008
197712,95.1,4.67,10.89,0.960333025,0.0607,0.0819,0.0899,0.0803,0.030475399,0.0049,0.003231018,-0.0168,-0.0105,0.000626627,-0.00183389
197801,89.25,4.7133,10.9,1.036731089,0.0644,0.0841,0.0917,0.0816,0.028814248,0.0049,0.006441224,-0.008,-0.0089,0.00090805,-0.001893361
197802,87.04,4.7567,10.91,1.075567294,0.0645,0.0847,0.092,0.0822,0.031168988,0.0046,0.0064,0.0004,0.0051,0.000669895,-0.001551213
197803,89.21,4.8,10.92,1.111492553,0.0629,0.0847,0.0922,0.0831,0.027569598,0.0053,0.007949126,-0.0021,0.0042,0.000622857,-0.001381708
197804,96.83,4.8367,11.0233,1.005350404,0.0629,0.0856,0.0932,0.0838,0.022945989,0.0054,0.007886435,-0.0005,-0.0023,0.001741181,-0.001986056
197805,97.24,4.8733,11.1267,1.001415639,0.0641,0.0869,0.0949,0.0852,0.016559459,0.0051,0.009389671,-0.0058,-0.0108,0.001085055,-0.002333434
197806,95.53,4.91,11.23,1.027901581,0.0673,0.0876,0.096,0.0865,0.016523465,0.0054,0.010852713,-0.0062,0.0023,0.001027414,-0.001834939
197807,100.68,4.9467,11.3433,0.976260336,0.0701,0.0888,0.096,0.0858,0.014671414,0.0056,0.007668712,0.0143,0.0101,0.00084993,-0.001500183
197808,103.29,4.9833,11.4567,0.960060218,0.0708,0.0869,0.0948,0.0843,0.012002708,0.0056,0.00456621,0.0218,0.0257,0.001002238,-0.001831664
197809,102.54,5.02,11.57,0.972257513,0.0785,0.0869,0.0942,0.086,0.012703906,0.0062,0.007575758,-0.0106,-0.0048,0.000947977,-0.002599305
197810,93.15,5.0367,11.8233,1.062275222,0.0799,0.0889,0.0959,0.0889,0.014350552,0.0068,0.009022556,-0.02,-0.0205,0.002100023,-0.00187022
197811,94.7,5.0533,12.0767,1.053527402,0.0864,0.0903,0.0983,0.0877,0.014089272,0.007,0.004470939,0.0189,0.0134,0.003180889,-0.001861131
197812,96.11,5.07,12.33,1.045701296,0.0908,0.0916,0.0994,0.0898,0.014850552,0.0078,0.004451039,-0.013,-0.0133,0.00166563,-0.001548154
197901,99.93,5.1133,12.6533,1.003074283,0.0935,0.0925,0.1013,0.0886,0.014387533,0.0077,0.008862629,0.0191,0.0184,0.001001113,-0.001849819
197902,96.28,5.1567,12.9767,1.040775451,0.0932,0.0926,0.1008,0.0908,0.01222771,0.0073,0.011713031,-0.0135,-0.0128,0.000814081,-0.001314727
197903,101.59,5.2,13.3,1.033078939,0.0948,0.0937,0.1026,0.0902,0.011670308,0.0081,0.010130246,0.0129,0.0106,0.000800733,-0.001349922
197904,101.76,5.2467,13.5267,1.041876243,0.0946,0.0938,0.1033,0.0922,0.011570314,0.008,0.011461318,-0.0112,-0.0052,0.000646835,-0.001558234
197905,99.08,5.2933,13.7533,1.083141804,0.0961,0.095,0.1047,0.0903,0.014183159,0.0082,0.012747875,0.0261,0.0228,0.000924227,-0.001432578
197906,102.91,5.34,13.98,1.057863607,0.0906,0.0929,0.1038,0.0877,0.012068377,0.0081,0.011188811,0.0311,0.0269,0.000571481,-0.001327684
197907,103.81,5.3967,14.1967,1.052314454,0.0924,0.092,0.1029,0.0895,0.009678248,0.0077,0.011065007,-0.0085,-0.0031,0.000707685,-0.000954076
197908,109.32,5.4533,14.4133,1.003458648,0.0952,0.0923,0.1035,0.0907,0.011569079,0.0077,0.009575923,-0.0035,0.0006,0.00050648,-0.001171412
197909,109.32,5.51,14.63,1.013794987,0.1026,0.0944,0.1054,0.0927,0.009403924,0.0083,0.010840108,-0.0122,-0.0179,0.001233066,-0.001419556
197910,101.82,5.5567,14.7067,1.091945568,0.117,0.1013,0.114,0.1034,0.010209545,0.0087,0.008042895,-0.0841,-0.089,0.002589299,-0.001255481
