,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
132,1974-04-01,-0.292407,-0.42209023,-0.018215138,-0.10296793,1,-2,2
133,1974-05-01,-0.2508081,-0.19226007,0.19893722,-0.32400754,1,-2,2
134,1974-06-01,0.080172874,-0.1624229,0.19524325,-0.0764056,1,-2,2
135,1974-07-01,0.0417092,-0.08761363,0.12057682,0.015724111,1,-2,2
136,1974-08-01,0.079903014,-0.085893005,0.061516333,0.26303443,1,-2,2
137,1974-09-01,0.031743724,-0.035372034,0.4297011,0.14058666,0,0,0
138,1974-10-01,0.34089604,0.0056596464,0.017904185,0.21222712,0,0,0
139,1974-11-01,0.24133083,0.008033775,-0.090505525,0.11423393,0,0,0
140,1974-12-01,0.41956288,-0.05991811,-0.33790588,-0.007817851,0,0,0
141,1975-01-01,0.5696689,-0.43419927,-0.26357263,-0.07692467,0,0,0
142,1975-02-01,0.4973803,-0.31687057,0.036011234,-0.12643723,0,0,0
143,1975-03-01,0.3337075,-0.15501645,0.04064296,-0.020932648,0,0,0
144,1975-04-01,0.6713932,-0.6837557,0.09534526,-0.11953555,0,0,0
145,1975-05-01,0.35214204,-0.56822497,0.018783273,-0.43541282,0,0,0
146,1975-06-01,0.18575172,-0.37620738,0.14909495,-0.17511415,0,0,0
147,1975-07-01,-0.032900274,-0.51780784,0.046243716,-0.04555114,0,0,0
148,1975-08-01,-0.2689092,-0.22640572,-0.1490954,0.057865463,0,0,0
149,1975-09-01,-0.16553895,-0.3007802,-0.12129022,0.39965743,0,0,0
150,1975-10-01,-0.47557756,-0.35415033,-0.12797542,0.2467512,0,0,0
151,1975-11-01,0.0007813321,-0.0030742462,-0.40651932,0.6289645,0,0,0
152,1975-12-01,-0.11811176,-0.06324808,-0.6023333,0.28666064,0,0,0
153,1976-01-01,-0.23776357,-0.22900513,-0.5633202,0.38003594,0,0,0
154,1976-02-01,-0.16896302,-0.30142,-0.22953007,0.48982778,0,0,0
155,1976-03-01,-0.10966178,-0.13637413,-0.5133559,0.20279346,0,0,0
156,1976-04-01,-0.16761848,-0.39416075,-0.42098057,0.072670005,0,0,0
157,1976-05-01,-0.24798156,-0.21500902,-0.23361255,0.13863175,0,0,0
158,1976-06-01,-0.14708479,-0.12223104,-0.107432604,0.5483958,0,0,0
159,1976-07-01,-0.111927934,0.03811227,-0.21266061,0.54178596,0,0,0
160,1976-08-01,-0.15186013,-0.003110355,-0.32523155,0.5000167,0,0,0
161,1976-09-01,-0.4631384,0.1985511,-0.462562,0.03559676,0,0,0
162,1976-10-01,-0.19057964,0.07070152,-0.616221,0.041400664,0,0,0
163,1976-11-01,-0.33257228,0.27837545,-0.3461265,0.39573684,0,0,0
164,1976-12-01,-0.31365743,0.09836418,-0.49016973,0.2889097,0,0,0
165,1977-01-01,-0.2545587,0.09961696,-0.29430175,0.43735275,0,0,0
166,1977-02-01,0.016911859,-0.06859856,-0.3580423,0.56281626,0,0,0
167,1977-03-01,-0.16847101,-0.25067845,-0.4318233,0.31026715,0,0,0
168,1977-04-01,-0.24028747,-0.05660774,-0.3089348,0.38929972,0,0,0
169,1977-05-01,-0.17740162,-0.01115719,-0.25038168,0.6740573,0,0,0
170,1977-06-01,-0.30866057,0.074504524,-0.5223398,0.37508413,0,0,0
171,1977-07-01,-0.21605062,0.26700738,-0.4013284,0.5817229,0,0,0
172,1977-08-01,-0.13039583,0.24536042,-0.40833184,0.56027365,0,0,0
173,1977-09-01,0.019542389,0.08868509,-0.3488496,0.5846155,0,0,0
174,1977-10-01,0.07736187,0.12901585,-0.18722679,0.7034344,0,0,0
175,1977-11-01,0.14739938,0.1014813,-0.1381422,0.64546573,0,0,0
176,1977-12-01,0.2346868,0.18021794,-0.12346059,0.6672822,0,0,0
177,1978-01-01,0.08801969,0.040181432,0.09572451,0.45107454,0,0,0
178,1978-02-01,0.094035864,-0.02828767,0.06790018,0.3765541,0,0,0
179,1978-03-01,0.2689322,-0.1888806,-0.0077116727,0.56926364,0,0,0
180,1978-04-01,0.48768738,-0.21438445,-0.03387916,0.22847302,0,0,0
181,1978-05-01,0.39426038,-0.19471502,-0.007268735,0.55537295,0,0,0
182,1978-06-01,0.15298775,-0.20355022,-0.12436009,0.065598525,0,0,0
183,1978-07-01,-0.06085856,-0.2087246,-0.21372087,0.20705542,0,0,0
184,1978-08-01,-0.07542972,0.04098526,-0.28793365,0.34106898,0,0,0
185,1978-09-01,-0.1749661,0.058981165,0.20147443,0.4023647,0,0,0
186,1978-10-01,-0.2006658,-0.049355105,0.120895825,0.15136269,0,0,0
187,1978-11-01,-0.12161454,-0.21480028,0.10181916,0.23065674,0,0,0
188,1978-12-01,-0.028584056,-0.05028467,0.02354173,0.45539933,0,0,0
189,1979-01-01,-0.0060086134,0.011737483,0.010303089,0.49915588,0,0,0
190,1979-02-01,-0.24431019,-0.18780282,0.064437486,0.014892733,0,0,0
191,1979-03-01,-0.33623314,-0.06600231,0.18428297,0.05773675,0,0,0
192,1979-04-01,-0.4106908,-0.35209796,0.083772264,-0.022003224,0,0,0
193,1979-05-01,-0.48123297,-0.34220502,0.105888925,0.23178029,0,0,0
194,1979-06-01,-0.4915898,-0.39587778,0.299837,0.020110266,0,0,0
195,1979-07-01,-0.2677541,-0.06478181,0.10290088,0.005402403,1,-2,2
196,1979-08-01,-0.24228261,-0.22355053,0.09830923,0.3749484,1,-2,2
197,1979-09-01,-0.1321147,-0.05029682,0.32351607,0.052562863,1,-2,2
198,1979-10-01,-0.18761148,-0.20192145,0.22715819,0.20043358,1,-2,2
199,1979-11-01,0.24241816,-0.56137097,0.050655298,0.48817945,1,-2,2
200,1979-12-01,0.3106159,-0.19267881,0.09406627,0.3589767,1,-2,2
201,1980-01-01,0.116357006,-0.21716656,0.0981661,0.5713152,0,0,0
202,1980-02-01,-0.347874,-0.2750644,0.5504363,0.09822125,0,0,0
203,1980-03-01,-0.41396302,-0.23358758,0.281324,0.04312458,0,0,0
204,1980-04-01,-0.22634085,-0.30974033,0.13385504,0.057494406,0,0,0
205,1980-05-01,-0.23304248,-0.1751096,0.0068790247,0.15627417,0,0,0
206,1980-06-01,-0.25706065,-0.17403536,0.10512278,0.32847086,0,0,0
207,1980-07-01,-0.6764377,-0.30248812,0.37041983,-0.11701692,0,0,0
208,1980-08-01,-0.2091002,-0.19385096,0.5836037,-0.17198698,0,0,0
209,1980-09-01,-0.0750042,-0.17708689,0.20996928,-0.019130971,0,0,0
210,1980-10-01,0.050204605,-0.03978309,0.28077832,0.11488975,0,0,0
211,1980-11-01,0.43772912,-0.3177553,-0.10300296,-0.0073601734,0,0,0
212,1980-12-01,-0.011716755,-0.16700391,-0.29080886,-0.26628077,0,0,0
213,1981-01-01,0.09290858,-0.09981861,-0.35094762,0.02513405,1,-2,2
214,1981-02-01,-0.10462324,-0.06141111,-0.35176927,0.073583946,1,-2,2
215,1981-03-01,-0.2969927,0.0043824837,-0.3452902,0.24379112,1,-2,2
216,1981-04-01,-0.62483466,0.06970476,-0.5075974,0.10623029,1,-2,2
217,1981-05-01,-0.43474963,0.006560965,-0.0008151145,0.035300437,1,-2,2
218,1981-06-01,-0.63862324,-0.09666799,0.016812988,0.3945057,1,-2,2
219,1981-07-01,-0.67501354,-0.111343294,0.06788684,0.30606836,1,-2,2
220,1981-08-01,-0.61641634,-0.06978234,0.10191792,0.19564985,1,-2,2
221,1981-09-01,-0.7426278,-0.056811243,-0.036566965,0.3082126,1,-2,2
222,1981-10-01,-0.5268136,-0.009678407,-0.19880632,0.17717591,1,-2,2
223,1981-11-01,-0.22927415,0.0032776138,-0.37785152,0.27982324,1,-2,2
224,1981-12-01,-0.3801883,0.05364676,-0.33464468,0.3679664,1,-2,2
225,1982-01-01,-0.012611945,0.019549629,-0.1871015,0.2993391,1,-2,2
226,1982-02-01,0.20162934,-0.035644207,-0.043719444,0.5268261,1,-2,2
227,1982-03-01,0.27753267,-0.04839619,-0.024011549,0.30574995,1,-2,2
228,1982-04-01,0.53726625,-0.18449943,-0.021639057,0.43783593,1,-2,2
229,1982-05-01,0.31208867,-0.0758435,-0.01931607,0.5346122,0,0,0
230,1982-06-01,0.23008439,-0.12581484,-0.40799677,0.023029447,0,0,0
231,1982-07-01,-0.18415117,-0.11930234,-0.36497182,0.095684245,0,0,0
232,1982-08-01,-0.38876927,-0.082007766,-0.48529842,0.39539492,0,0,0
233,1982-09-01,-0.34723687,-0.090657234,-0.50931495,0.3842623,0,0,0
234,1982-10-01,-0.7030292,-0.3265432,-0.7158218,0.09655149,0,0,0
235,1982-11-01,-0.6190954,-0.4837202,-0.60159415,-0.16722336,0,0,0
236,1982-12-01,-0.46186715,-0.40478432,-0.3142238,-0.05511292,0,0,0
237,1983-01-01,-0.6233788,-0.33092192,-0.5440874,-0.056503225,0,0,0
238,1983-02-01,-0.57653975,-0.37649453,-0.23908128,-0.080382094,0,0,0
239,1983-03-01,-0.05762488,-0.21709643,-0.4416994,-0.38270155,0,0,0
240,1983-04-01,-0.56434,-0.34285113,-0.2634429,-0.04973247,0,0,0
241,1983-05-01,-0.28764662,-0.11342251,-0.57513267,0.08742668,0,0,0
242,1983-06-01,-0.58598006,-0.15714897,-0.61919194,0.2336447,0,0,0
243,1983-07-01,-0.18934731,-0.017534098,-0.5907709,0.42363548,0,0,0
244,1983-08-01,-0.52199984,-0.11634504,-0.6150555,0.33637595,0,0,0
245,1983-09-01,-0.26030332,0.10487508,-0.3406236,0.5916729,0,0,0
246,1983-10-01,-0.34639588,0.121034764,-0.61475426,0.4731004,0,0,0
247,1983-11-01,-0.41734633,0.24612154,-0.54664844,0.5610375,0,0,0
248,1983-12-01,-0.45765993,0.3070552,-0.6306658,0.5579141,0,0,0
249,1984-01-01,-0.24599493,0.18973142,-0.6894229,0.4402136,0,0,0
250,1984-02-01,-0.12721363,0.20695464,-0.67493063,0.39298937,0,0,0
251,1984-03-01,-0.23923355,0.13967998,-0.6821606,0.4127179,0,0,0
252,1984-04-01,-0.23736122,0.23021194,-0.64798707,0.30984175,0,0,0
253,1984-05-01,-0.38129118,0.27401677,-0.6275615,0.42478517,0,0,0
254,1984-06-01,-0.21233001,0.4039288,-0.63214326,0.2798745,0,0,0
255,1984-07-01,-0.022300491,0.35359803,-0.42090347,0.38496083,0,0,0
256,1984-08-01,0.060305856,0.33797055,-0.5185179,0.42101243,0,0,0
257,1984-09-01,0.2399724,0.5841888,-0.41279763,-0.09633868,0,0,0
258,1984-10-01,-0.044725843,0.3825929,-0.57369125,-0.04844586,0,0,0
259,1984-11-01,-0.41036636,0.34712085,-0.45190945,-0.20764562,0,0,0
260,1984-12-01,-0.35874027,0.23058835,-0.17379294,-0.15352242,0,0,0
261,1985-01-01,-0.32245302,0.31822038,-0.29561266,-0.27437964,0,0,0
262,1985-02-01,-0.1895662,0.35952145,-0.24720667,-0.27298766,0,0,0
263,1985-03-01,-0.2650193,-0.018375866,-0.42073533,-0.029758926,0,0,0
264,1985-04-01,-0.21029077,-0.21858272,-0.36455148,-0.24223156,0,0,0
265,1985-05-01,-0.5640576,-0.06641623,-0.11596336,-0.34710208,0,0,0
266,1985-06-01,-0.3608904,0.11958174,-0.325456,-0.110920794,0,0,0
267,1985-07-01,-0.15776563,0.16355057,-0.46272206,0.1394786,0,0,0
268,1985-08-01,-0.21918067,0.029902115,-0.16426729,0.26800355,0,0,0
269,1985-09-01,-0.13942736,0.117609955,-0.33278504,0.31691664,0,0,0
270,1985-10-01,-0.1664426,0.0154801225,-0.08194655,0.12548096,0,0,0
271,1985-11-01,0.044866137,-0.016202284,-0.039866935,0.4045965,0,0,0
272,1985-12-01,0.029372184,0.084844775,-0.113333486,0.29319897,0,0,0
273,1986-01-01,-0.046890963,0.01167352,0.41447815,0.27156034,0,0,0
274,1986-02-01,-0.4349023,-0.09015345,0.27922925,-0.123232864,0,0,0
275,1986-03-01,-0.3085974,-0.076694,-0.096648924,-0.16394174,0,0,0
276,1986-04-01,-0.33708882,-0.07013176,0.29285732,-0.11151463,0,0,0
277,1986-05-01,-0.14499025,-0.05798302,0.0067528,-0.056511477,0,0,0
278,1986-06-01,-0.33336598,-0.17141083,0.011129947,-0.24616791,0,0,0
279,1986-07-01,-0.2097625,-0.060618047,0.13666216,-0.031720176,0,0,0
280,1986-08-01,-0.24528237,0.038388345,-0.055160563,-0.009667302,0,0,0
281,1986-09-01,-0.03216903,0.12717459,-0.06989416,-0.3158432,0,0,0
282,1986-10-01,-0.092788614,0.13848771,-0.26210943,-0.17852391,0,0,0
283,1986-11-01,-0.0368468,0.25192633,-0.2317194,-0.25751188,0,0,0
284,1986-12-01,-0.13353245,0.31435698,-0.25594118,-0.36592248,0,0,0
285,1987-01-01,-0.03857423,0.10077491,-0.76203644,-0.12172241,0,0,0
286,1987-02-01,-0.482286,0.21113221,-0.31348574,-0.50319904,0,0,0
287,1987-03-01,-0.3731906,0.08496838,-0.57418513,-0.15205057,0,0,0
288,1987-04-01,-0.32556045,-0.02546082,-0.45167556,-0.048387513,0,0,0
289,1987-05-01,-0.48826614,-0.19876988,0.027923578,-0.2657388,0,0,0
290,1987-06-01,-0.05676533,0.15806995,-0.28352123,-0.06609876,0,0,0
291,1987-07-01,0.01528018,0.32713094,-0.21453927,0.03532587,0,0,0
