,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
268,1985-06-01,0.24558526,0.22265355,0.17258549,0.02012613,0,0,0
269,1985-07-01,0.32974896,0.22021191,0.113318615,-0.36406198,0,0,0
270,1985-08-01,0.08425997,0.4054432,0.0853248,-0.1786141,0,0,0
271,1985-09-01,0.16264081,0.24547882,0.06493926,-0.2600636,0,0,0
272,1985-10-01,0.27115077,0.34858978,0.14964399,-0.29525623,0,0,0
273,1985-11-01,0.26309323,0.09698939,0.10202857,-0.011664202,0,0,0
274,1985-12-01,0.38722077,0.42353663,0.26218408,-0.32265067,0,0,0
275,1986-01-01,0.42874053,0.1847087,0.11961688,-0.63317996,0,0,0
276,1986-02-01,0.406484,0.02969478,-0.0047961175,-0.66759086,0,0,0
277,1986-03-01,0.42264003,0.35252613,0.0630141,-0.689615,0,0,0
278,1986-04-01,0.11499133,0.21895199,-0.0008019801,-0.2971107,0,0,0
279,1986-05-01,0.22693315,0.1715206,0.009517622,-0.38469437,0,0,0
280,1986-06-01,0.5044705,0.5392204,0.21362866,-0.2147547,0,0,0
281,1986-07-01,0.41692096,0.42630696,0.18375975,-0.085304216,0,0,0
282,1986-08-01,0.26288775,0.30644974,0.383089,-0.0863872,0,0,0
283,1986-09-01,0.43698275,0.26465866,0.097260706,-0.06283576,0,0,0
284,1986-10-01,0.5166565,0.68312746,0.7073151,-0.12966125,0,0,0
285,1986-11-01,0.32533965,0.06827353,0.22753374,0.025102848,0,0,0
286,1986-12-01,0.222127,0.16853754,0.44453925,0.19423957,0,0,0
287,1987-01-01,0.32894096,0.04062211,0.06534194,-0.096740566,0,0,0
288,1987-02-01,0.3359492,-0.02024938,-0.068761036,-0.0070903394,0,0,0
289,1987-03-01,-0.03620066,0.0500137,0.06615779,-0.5159968,0,0,0
290,1987-04-01,-0.15661009,0.050662544,-0.019531706,-0.035076495,0,0,0
291,1987-05-01,0.14691798,0.04434473,-0.10135678,0.15785764,0,0,0
292,1987-06-01,0.12427923,0.10434769,0.11219777,-0.05278964,0,0,0
293,1987-07-01,0.19826947,0.4120374,-0.5018611,-0.030947126,0,0,0
294,1987-08-01,0.13069662,0.36502963,-0.26264024,-0.20076035,0,0,0
295,1987-09-01,0.26388034,0.26161352,-0.17239691,-0.25136864,0,0,0
296,1987-10-01,0.16357924,0.13265453,-0.21141474,-0.1669383,0,0,0
297,1987-11-01,0.40618655,0.36637872,-0.5977778,0.23589249,0,0,0
